phrase_line_number,microsoft_id
4330,2444508
4331,2398178
4332,2398195
4333,2221435
4334,2221631
4335,1332049
4336,1331979
4337,516583
4338,516789
4339,914018
4340,913889
4341,2077064
4342,2077087
4343,395858
4344,396195
4345,2758909
4346,2758887
4347,425412
4348,425310
4349,2264210
4350,2264194
4351,1643239
4352,1643042
4353,2330167
4354,2330142
4355,2030917
4356,2030877
4357,1091180
4358,1091301
4359,302467
4360,302688
4361,2011783
4362,2011647
4363,754162
4364,753958
4365,232430
4366,232714
4367,2759168
4368,2759156
4369,1288150
4370,1287646
4371,2524160
4372,2524303
4373,1668236
4374,1668179
4375,1957823
4376,1957694
4377,2007711
4378,2007677
4379,1297519
4380,1297825
4381,513165
4382,513247
4383,1909555
4384,1909331
4385,588637
4386,588864
4387,2252795
4388,2252970
4389,2668688
4390,2668644
4391,1851377
4392,1851386
4393,1641980
4394,1642291
4395,1756329
4396,1756394
4397,299689
4398,299752
4399,2282307
4400,2282491
4401,3118600
4402,3118635
4403,1673112
4404,1673068
4405,3127902
4406,3127435
4407,770718
4408,770731
4409,2654770
4410,2654751
4411,1093844
4412,1093616
4413,1722079
4414,1721812
4415,1545909
4416,1546212
4417,126769
4418,126737
4419,3142048
4420,3142198
4421,2609476
4422,2609428
4423,967485
4424,967554
4425,229207
4426,229298
4427,2357324
4428,2357271
4429,1438120
4430,1437645
4431,1378077
4432,1378273
4433,47037
4434,47072
4435,1964547
4436,1964856
4437,1149319
4438,1149377
4439,1591361
4440,1591597
4441,2568019
4442,2567975
4443,2375172
4444,2375137
4445,780408
4446,780363
4447,117397
4448,116930
4449,494836
4450,494848
4451,1278159
4452,1278426
4453,2715952
4454,2715935
4455,1244546
4456,1244687
4457,2590100
4458,2589773
4459,585263
4460,585343
4461,2555777
4462,2555594
4463,953802
4464,953744
4465,1629945
4466,1629901
4467,821523
4468,821385
4469,2555766
4470,2555591
4471,1979300
4472,1979257
4473,3292858
4474,3292499
4475,725414
4476,725148
4477,1687491
4478,1687417
4479,1315389
4480,1315289
4481,1571024
4482,1571088
4483,2467980
4484,2467938
4485,1272006
4486,1271919
4487,2304696
4488,2304863
4489,1737201
4490,1737431
4491,2383164
4492,2382951
4493,85769
4494,85654
4495,1547970
4496,1548372
4497,1834966
4498,1835064
4499,1952106
4500,1951806
4501,2727208
4502,2727256
4503,3448494
4504,3448458
4505,1179259
4506,1179239
4507,758187
4508,758048
4509,1934902
4510,1935161
4511,1057430
4512,1057549
4513,2636355
4514,2636382
4515,2734407
4516,2734397
4517,1017924
4518,1017812
4519,3292852
4520,3292493
4521,2577533
4522,2577526
4523,1580731
4524,1580611
4525,1910414
4526,1910464
4527,2820354
4528,2820518
4529,758287
4530,758501
4531,2531749
4532,2531607
4533,1810937
4534,1810983
4535,3010293
4536,3010036
4537,3180014
4538,3179967
4539,1640498
4540,1640420
4541,1106648
4542,1106676
4543,1278202
4544,1278372
4545,2750584
4546,2750617
4547,726966
4548,726945
4549,530989
4550,530791
4551,2733774
4552,2733758
4553,1758040
4554,1758028
4555,2638861
4556,2638982
4557,3424957
4558,3425063
4559,775197
4560,775031
4561,1939247
4562,1939420
4563,2465088
4564,2464870
4565,2209500
4566,2209461
4567,2495223
4568,2495307
4569,1497875
4570,1497840
4571,2939928
4572,2939983
4573,1757157
4574,1756828
4575,424839
4576,424933
4577,941674
4578,941618
4579,1254185
4580,1254350
4581,2198929
4582,2198650
4583,2820268
4584,2820184
4585,469248
4586,469124
4587,3224724
4588,3224642
4589,2141596
4590,2141567
4591,1096232
4592,1096391
4593,55187
4594,54831
4595,3232514
4596,3232502
4597,784095
4598,784495
4599,2561428
4600,2561327
4601,581566
4602,581586
4603,679580
4604,679663
4605,1860195
4606,1860074
4607,758247
4608,758152
4609,2875204
4610,2875289
4611,1700574
4612,1700638
4613,1211445
4614,1211102
4615,2990665
4616,2990721
4617,1467440
4618,1467475
4619,2763381
4620,2763517
4621,173865
4622,173817
4623,1966117
4624,1966021
4625,153219
4626,153202
4627,222569
4628,222647
4629,1317197
4630,1317098
4631,598388
4632,598429
4633,1857283
4634,1857419
4635,1402178
4636,1402015
4637,427232
4638,427141
4639,1990975
4640,1991132
4641,218969
4642,218921
4643,3035805
4644,3035933
4645,2920008
4646,2920256
4647,2204353
4648,2204418
4649,117405
4650,116942
4651,887074
4652,886949
4653,60122
4654,60445
4655,419328
4656,419467
4657,1697711
4658,1697837
4659,895046
4660,895020
4661,3363080
4662,3363246
4663,1785022
4664,1785160
4665,2953368
4666,2953320
4667,2412871
4668,2412758
4669,961836
4670,962243
4671,2192289
4672,2192322
4673,1660835
4674,1660765
4675,1167817
4676,1167737
4677,3140260
4678,3140288
4679,3013559
4680,3013501
4681,1720166
4682,1720115
4683,1901066
4684,1900994
4685,2573262
4686,2573319
4687,358545
4688,358607
4689,424643
4690,424716
4691,1353356
4692,1353174
4693,229248
4694,228887
4695,2181021
4696,2180960
4697,1050857
4698,1050763
4699,1238193
4700,1238167
4701,41192
4702,41211
4703,2042707
4704,2042682
4705,2221460
4706,2221621
4707,2254053
4708,2254016
4709,1012075
4710,1012032
4711,1090099
4712,1090192
4713,1410935
4714,1410955
4715,757161
4716,757320
4717,2109569
4718,2109788
4719,1729705
4720,1729745
4721,2225692
4722,2225652
4723,1787836
4724,1787964
4725,1921888
4726,1921873
4727,2046226
4728,2046137
4729,3041807
4730,3041719
4731,182373
4732,182570
4733,3435718
4734,3435733
4735,1082201
4736,1082171
4737,524455
4738,524526
4739,2082864
4740,2083180
4741,1678989
4742,1678913
4743,2251019
4744,2251007
4745,2738677
4746,2738741
4747,2947200
4748,2947300
4749,549224
4750,549434
4751,3050823
4752,3051282
4753,3275436
4754,3275564
4755,2724082
4756,2724346
4757,1588251
4758,1588119
4759,2497083
4760,2497357
4761,1499622
4762,1499552
4763,912352
4764,912568
4765,1638813
4766,1639087
4767,779810
4768,779840
4769,2594771
4770,2594835
4771,390614
4772,390727
4773,1462228
4774,1462201
4775,1602801
4776,1602232
4777,1605350
4778,1605425
4779,2494149
4780,2494073
4781,333586
4782,333691
4783,927971
4784,927923
4785,2122781
4786,2122817
4787,3416793
4788,3416659
4789,1703383
4790,1703476
4791,1842916
4792,1842855
4793,2333634
4794,2333613
4795,3436564
4796,3436580
4797,2767189
4798,2767088
4799,3023029
4800,3023229
4801,497592
4802,497567
4803,2222013
4804,2222000
4805,142757
4806,142681
4807,556817
4808,556894
4809,2081069
4810,2081132
4811,52697
4812,52210
4813,1821953
4814,1822072
4815,1910298
4816,1910189
4817,1084673
4818,1084603
4819,386392
4820,386453
4821,1125577
4822,1125579
4823,1351550
4824,1351155
4825,1784357
4826,1784427
4827,981185
4828,981234
4829,1343037
4830,1343491
4831,3240212
4832,3240174
4833,2733361
4834,2733225
4835,1924249
4836,1924200
4837,127711
4838,127942
4839,2111629
4840,2111786
4841,655498
4842,655391
4843,1814559
4844,1814485
4845,1319416
4846,1319587
4847,1400051
4848,1399931
4849,2677870
4850,2677957
4851,533823
4852,533909
4853,1141165
4854,1141074
4855,581592
4856,581570
4857,175648
4858,175674
4859,2637529
4860,2637241
4861,129988
4862,130086
4863,1650317
4864,1650169
4865,433768
4866,433845
4867,394030
4868,394435
4869,697069
4870,697045
4871,2079192
4872,2079450
4873,3294289
4874,3294206
4875,3015328
4876,3015421
4877,2677674
4878,2677852
4879,3009646
4880,3009757
4881,3455245
4882,3455323
4883,3175893
4884,3176113
4885,314376
4886,314810
4887,1010655
4888,1010430
4889,1497869
4890,1497957
4891,132072
4892,131680
4893,3047892
4894,3047936
4895,2728250
4896,2728424
4897,1721269
4898,1721439
4899,1927830
4900,1927804
4901,388283
4902,388371
4903,472948
4904,472521
4905,3063387
4906,3063680
4907,1006726
4908,1006791
4909,3388966
4910,3389018
4911,1741621
4912,1742071
4913,3271965
4914,3272067
4915,2241925
4916,2242066
4917,1603953
4918,1603866
4919,2573271
4920,2573289
4921,62712
4922,62605
4923,1515667
4924,1515844
4925,577830
4926,578527
4927,1013629
4928,1013779
4929,1793282
4930,1793115
4931,2661773
4932,2661839
4933,2796978
4934,2797024
4935,1958219
4936,1958344
4937,3349925
4938,3349953
4939,1551928
4940,1551941
4941,774305
4942,774531
4943,1369889
4944,1369743
4945,2413943
4946,2414227
4947,703785
4948,703995
4949,816836
4950,816862
4951,3254507
4952,3254576
4953,2486780
4954,2486826
4955,2410247
4956,2410058
4957,881910
4958,882010
4959,1023571
4960,1023460
4961,709
4962,140
4963,2122033
4964,2121806
4965,1859329
4966,1859352
4967,21117
4968,21294
4969,2565368
4970,2565308
4971,2029879
4972,2029809
4973,2886542
4974,2886524
4975,1570656
4976,1570634
4977,1106299
4978,1106238
4979,1702374
4980,1702510
4981,607862
4982,607926
4983,822527
4984,822661
4985,1742856
4986,1742961
4987,1946070
4988,1946095
4989,1077094
4990,1076865
4991,2098822
4992,2098594
4993,2905740
4994,2905779
4995,2009313
4996,2009334
4997,556729
4998,556771
4999,3009407
5000,3008992
5001,101746
5002,101775
5003,3303186
5004,3303083
5005,139339
5006,139370
5007,1474190
5008,1474666
5009,698721
5010,698773
5011,214550
5012,214034
5013,327839
5014,327748
5015,1369897
5016,1369750
5017,578529
5018,578450
5019,3088719
5020,3088344
5021,637875
5022,637821
5023,1587560
5024,1587910
5025,3224745
5026,3224869
5027,1568530
5028,1568622
5029,1657631
5030,1657617
5031,2330905
5032,2330778
5033,2516995
5034,2517032
5035,2988297
5036,2988555
5037,20860
5038,20886
5039,960865
5040,960919
5041,4544
5042,4728
5043,2217613
5044,2217659
5045,3057898
5046,3057973
5047,2052102
5048,2052009
5049,2025345
5050,2025384
5051,800170
5052,800387
5053,1114071
5054,1114169
5055,126756
5056,126728
5057,2826484
5058,2826474
5059,1311599
5060,1311475
5061,1583605
5062,1583419
5063,1244619
5064,1244520
5065,276585
5066,276121
5067,2932499
5068,2932655
5069,2123408
5070,2123821
5071,2809238
5072,2809225
5073,1642377
5074,1641945
5075,2128530
5076,2128455
5077,2208376
5078,2208198
5079,2954631
5080,2954533
5081,2510105
5082,2510295
5083,2233837
5084,2233648
5085,2060828
5086,2060865
5087,2420461
5088,2420627
5089,1110030
5090,1109897
5091,1053893
5092,1053856
5093,1980654
5094,1980641
5095,409061
5096,408834
5097,2614750
5098,2614861
5099,554880
5100,554867
5101,413070
5102,413025
5103,1818993
5104,1819308
5105,368268
5106,368013
5107,345633
5108,345651
5109,2508905
5110,2508873
5111,957412
5112,957368
5113,67647
5114,67568
5115,758946
5116,758882
5117,401776
5118,401856
5119,1093801
5120,1093505
5121,44128
5122,44110
5123,364285
5124,364510
5125,3428580
5126,3428605
5127,126081
5128,126035
5129,589579
5130,589557
5131,816362
5132,816340
5133,2444625
5134,2444663
5135,1636060
5136,1635946
5137,2728531
5138,2728557
5139,2907521
5140,2907231
5141,2045000
5142,2045542
5143,1128342
5144,1128293
5145,113542
5146,113404
5147,75607
5148,75647
5149,2100801
5150,2100840
5151,2494709
5152,2494434
5153,2331916
5154,2331805
5155,1630585
5156,1630657
5157,1149320
5158,1149378
5159,2566479
5160,2566562
5161,822726
5162,822816
5163,1704503
5164,1704527
5165,1363174
5166,1362840
5167,1741477
5168,1742080
5169,2635090
5170,2635234
5171,885963
5172,886113
5173,1367262
5174,1366598
5175,144649
5176,144855
5177,1311944
5178,1312142
5179,1904549
5180,1904949
5181,447728
5182,447699
5183,816832
5184,816868
5185,2480058
5186,2479942
5187,2594777
5188,2594743
5189,532804
5190,532661
5191,544327
5192,544219
5193,722149
5194,721936
5195,2123788
5196,2123881
5197,968474
5198,968105
5199,2968158
5200,2968212
5201,1959733
5202,1960031
5203,994934
5204,994692
5205,2500633
5206,2500732
5207,2828314
5208,2828036
5209,753887
5210,753925
5211,3320834
5212,3320891
5213,98431
5214,98656
5215,1888279
5216,1887736
5217,3179086
5218,3179247
5219,817767
5220,818075
5221,1606495
5222,1606619
5223,2426433
5224,2426378
5225,41036
5226,41207
5227,1802451
5228,1802621
5229,3049097
5230,3049174
5231,352111
5232,352127
5233,316781
5234,316726
5235,1729777
5236,1729703
5237,659434
5238,659543
5239,1144181
5240,1144125
5241,2009781
5242,2009643
5243,1657933
5244,1657875
5245,1550897
5246,1550977
5247,908371
5248,908485
5249,3391807
5250,3391585
5251,390669
5252,390518
5253,1786751
5254,1786721
5255,2634670
5256,2634777
5257,2396402
5258,2396167
5259,2224083
5260,2223824
5261,3331063
5262,3330996
5263,3356730
5264,3356964
5265,2594785
5266,2594802
5267,2560775
5268,2560832
5269,1738026
5270,1737931
5271,2983733
5272,2983954
5273,3150046
5274,3150090
5275,1166934
5276,1166943
5277,2983756
5278,2983898
5279,1330508
5280,1330636
5281,799342
5282,799270
5283,1257219
5284,1257412
5285,430306
5286,430336
5287,3256259
5288,3256410
5289,1549140
5290,1549120
5291,1267764
5292,1267499
5293,2054395
5294,2054436
5295,622377
5296,622296
5297,3374201
5298,3374248
5299,490376
5300,490490
5301,544218
5302,544326
5303,2464939
5304,2464878
5305,851920
5306,851911
5307,862717
5308,862805
5309,31854
5310,31913
5311,14644
5312,14613
5313,578442
5314,577829
5315,1708654
5316,1708435
5317,1352610
5318,1352741
5319,556727
5320,556769
5321,3301397
5322,3301422
5323,811407
5324,811378
5325,1467373
5326,1467347
5327,1518091
5328,1518014
5329,1151081
5330,1151065
5331,2704026
5332,2704076
5333,58353
5334,58516
5335,219039
5336,218851
5337,503438
5338,503272
5339,3020743
5340,3020794
5341,2769016
5342,2768961
5343,1047814
5344,1048483
5345,2721001
5346,2720703
5347,2496469
5348,2496417
5349,2423623
5350,2423339
5351,3128487
5352,3128434
5353,2748554
5354,2748360
5355,707975
5356,708028
5357,339489
5358,339175
5359,1690902
5360,1690918
5361,1892114
5362,1892189
5363,3249070
5364,3249202
5365,374262
5366,374622
5367,2857105
5368,2857138
5369,2820573
5370,2820684
5371,2608088
5372,2608211
5373,3070940
5374,3070964
5375,3042240
5376,3042279
5377,1390306
5378,1390412
5379,673713
5380,673486
5381,3427259
5382,3427317
5383,3084554
5384,3084612
5385,1990238
5386,1990281
5387,315647
5388,315778
5389,1230161
5390,1230113
5391,1929473
5392,1929176
5393,1737570
5394,1737431
5395,2112991
5396,2113005
5397,2706240
5398,2706190
5399,3428298
5400,3428362
5401,668141
5402,667980
5403,1995509
5404,1995537
5405,1268732
5406,1268445
5407,2523564
5408,2523358
5409,2775381
5410,2775426
5411,2302811
5412,2302908
5413,2562000
5414,2561942
5415,2613347
5416,2613435
5417,2079200
5418,2079131
5419,654098
5420,654044
5421,3261219
5422,3261244
5423,2019822
5424,2020185
5425,2158257
5426,2158016
5427,421947
5428,422075
5429,859210
5430,859163
5431,818091
5432,817811
5433,2396793
5434,2396890
5435,1622561
5436,1622311
5437,125383
5438,125421
5439,577957
5440,577843
5441,2454231
5442,2454058
5443,142709
5444,142846
5445,1906323
5446,1906085
5447,1257760
5448,1257788
5449,392738
5450,392798
5451,3223910
5452,3223849
5453,2841017
5454,2841005
5455,1000821
5456,1000957
5457,1580638
5458,1580663
5459,2306149
5460,2305958
5461,1919740
5462,1919926
5463,3413305
5464,3413321
5465,1657872
5466,1657996
5467,2980753
5468,2980614
5469,137017
5470,136883
5471,1300475
5472,1300604
5473,672171
5474,672222
5475,274160
5476,274343
5477,1809428
5478,1809439
5479,1674771
5480,1674720
5481,2570300
5482,2570358
5483,1528193
5484,1528083
5485,960580
5486,960694
5487,758457
5488,758501
5489,2748287
5490,2748550
5491,667083
5492,666922
5493,264662
5494,264632
5495,2046156
5496,2046137
5497,2854798
5498,2854832
5499,232420
5500,232708
5501,1276799
5502,1276920
5503,2046138
5504,2046157
5505,1822540
5506,1822921
5507,1113463
5508,1113352
5509,1152748
5510,1152795
5511,1987927
5512,1987906
5513,2636610
5514,2636828
5515,2564069
5516,2564090
5517,956277
5518,956502
5519,1570830
5520,1570961
5521,142204
5522,141852
5523,3394891
5524,3394775
5525,3020795
5526,3020597
5527,1640881
5528,1640785
5529,2963943
5530,2963880
5531,2257252
5532,2257160
5533,969672
5534,969295
5535,2494061
5536,2494129
5537,2832331
5538,2832384
5539,3270373
5540,3270399
5541,27707
5542,27662
5543,711058
5544,711195
5545,1690639
5546,1690835
5547,2046157
5548,2046255
5549,1463866
5550,1463765
5551,1865364
5552,1865251
5553,2569220
5554,2569234
5555,2741792
5556,2741869
5557,3137958
5558,3137987
5559,1615721
5560,1615625
5561,2644062
5562,2644100
5563,3273223
5564,3273137
5565,2391429
5566,2391569
5567,3150800
5568,3150832
5569,3207740
5570,3207771
5571,1479614
5572,1479631
5573,2377287
5574,2377246
5575,1674994
5576,1675024
5577,3013181
5578,3013090
5579,2576090
5580,2576067
5581,424702
5582,424628
5583,1087794
5584,1087906
5585,263690
5586,263819
5587,2832301
5588,2832197
5589,283751
5590,283290
5591,2475154
5592,2475032
5593,629327
5594,628977
5595,1962336
5596,1962172
5597,2517014
5598,2516995
5599,2931868
5600,2932271
5601,1777329
5602,1777407
5603,1330643
5604,1330622
5605,2830598
5606,2830310
5607,1850025
5608,1850312
5609,1051289
5610,1050975
5611,3111452
5612,3111428
5613,2950523
5614,2950560
5615,2555597
5616,2555783
5617,1167835
5618,1167651
5619,1637180
5620,1637269
5621,593262
5622,593254
5623,1762550
5624,1762497
5625,571118
5626,571179
5627,1171250
5628,1171385
5629,2650998
5630,2650889
5631,614859
5632,614815
5633,3114193
5634,3114207
5635,2586686
5636,2586305
5637,1336938
5638,1337021
5639,1423836
5640,1423708
5641,1239811
5642,1239812
5643,547045
5644,547345
5645,666922
5646,666899
5647,386343
5648,386068
5649,633766
5650,633873
5651,1726006
5652,1725909
5653,2052012
5654,2052105
5655,2090911
5656,2091154
5657,516006
5658,515989
5659,2965621
5660,2965471
5661,342103
5662,342374
5663,1733125
5664,1733103
5665,2265271
5666,2265152
5667,2225652
5668,2225503
5669,3062202
5670,3062308
5671,2911413
5672,2911040
5673,1989067
5674,1989022
5675,2676314
5676,2676351
5677,1428155
5678,1428182
5679,3119492
5680,3119462
5681,2155514
5682,2155377
5683,1649586
5684,1649681
5685,1022631
5686,1022710
5687,516067
5688,515977
5689,3319118
5690,3319092
5691,66486
5692,66500
5693,1552068
5694,1551928
5695,1284151
5696,1284174
5697,1770700
5698,1770742
5699,936978
5700,937500
5701,781683
5702,782027
5703,2467891
5704,2467898
5705,424456
5706,424522
5707,1379534
5708,1379472
5709,212678
5710,212621
5711,1965766
5712,1965716
5713,126740
5714,127044
5715,3003536
5716,3003613
5717,2343284
5718,2343320
5719,221463
5720,221513
5721,1796330
5722,1795954
5723,3328016
5724,3328333
5725,618387
5726,618228
5727,746176
5728,745950
5729,263752
5730,263690
5731,2313849
5732,2313797
5733,54528
5734,54500
5735,2395061
5736,2394939
5737,985015
5738,984975
5739,3034529
5740,3034440
5741,2221678
5742,2221623
5743,1535361
5744,1535345
5745,3200919
5746,3201393
5747,3155022
5748,3154888
5749,2221876
5750,2221924
5751,455285
5752,455123
5753,3378928
5754,3378898
5755,1559190
5756,1559098
5757,2778966
5758,2779062
5759,1491619
5760,1491642
5761,2859844
5762,2859942
5763,3037559
5764,3037387
5765,536277
5766,536208
5767,2084866
5768,2084802
5769,2536322
5770,2536356
5771,146126
5772,146291
5773,1430357
5774,1430425
5775,3039310
5776,3039413
5777,71282
5778,71506
5779,42207
5780,42173
5781,1355339
5782,1355163
5783,34513
5784,34742
5785,1949328
5786,1949306
5787,2198639
5788,2198910
5789,1317759
5790,1317853
5791,1114356
5792,1114165
5793,830656
5794,830805
5795,1973756
5796,1973638
5797,2063609
5798,2063635
5799,3128160
5800,3128278
5801,264278
5802,264400
5803,2159006
5804,2158955
5805,2560842
5806,2560784
5807,2287318
5808,2287402
5809,949672
5810,949874
5811,1346473
5812,1346394
5813,3079665
5814,3079690
5815,1128192
5816,1128199
5817,3437630
5818,3437425
5819,1613553
5820,1613472
5821,196230
5822,195968
5823,1219395
5824,1219620
5825,3223195
5826,3223214
5827,368067
5828,368018
5829,175943
5830,175919
5831,747968
5832,748092
5833,3414738
5834,3414762
5835,2806879
5836,2806935
5837,2271664
5838,2272487
5839,2210997
5840,2211155
5841,2256139
5842,2255931
5843,892628
5844,892971
5845,1209978
5846,1209647
5847,2271581
5848,2272060
5849,2280387
5850,2280353
5851,2331304
5852,2331918
5853,1048622
5854,1048759
5855,1378008
5856,1378273
5857,611663
5858,611716
5859,1851859
5860,1851814
5861,187187
5862,187147
5863,2580932
5864,2581102
5865,2046780
5866,2046991
5867,61617
5868,61757
5869,3292501
5870,3292585
5871,2229168
5872,2229224
5873,2170444
5874,2170659
5875,3142677
5876,3142446
5877,3120087
5878,3120252
5879,1223140
5880,1223201
5881,1072440
5882,1072674
5883,145183
5884,145154
5885,312456
5886,312396
5887,98432
5888,98657
5889,2986989
5890,2986953
5891,3010408
5892,3010442
5893,702468
5894,702500
5895,2664149
5896,2664187
5897,1805639
5898,1805436
5899,1017806
5900,1017918
5901,2331801
5902,2331918
5903,2564410
5904,2564005
5905,2690149
5906,2690096
5907,3039007
5908,3038845
5909,193958
5910,194062
5911,3104386
5912,3104362
5913,259990
5914,259815
5915,274461
5916,274830
5917,68016
5918,67933
5919,1473646
5920,1473505
5921,1410941
5922,1410923
5923,927430
5924,927587
5925,1984639
5926,1984517
5927,1604530
5928,1604464
5929,2933717
5930,2933887
5931,329537
5932,329563
5933,53579
5934,53653
5935,1708040
5936,1708062
5937,2173122
5938,2173166
5939,2512881
5940,2512837
5941,2210832
5942,2210795
5943,1757264
5944,1757375
5945,2586233
5946,2586269
5947,1857647
5948,1857914
5949,702537
5950,702542
5951,519659
5952,519346
5953,130002
5954,129858
5955,1849905
5956,1849875
5957,2570236
5958,2570437
5959,228824
5960,228863
5961,1740656
5962,1740677
5963,1669206
5964,1669252
5965,2664492
5966,2664470
5967,1438505
5968,1438576
5969,1792303
5970,1792426
5971,1862940
5972,1862654
5973,2826660
5974,2826474
5975,197853
5976,197784
5977,2818052
5978,2817713
5979,1477632
5980,1477593
5981,3254694
5982,3254717
5983,68529
5984,68510
5985,1191438
5986,1191562
5987,2551832
5988,2551614
5989,2467993
5990,2467953
5991,1723132
5992,1723089
5993,2225543
5994,2225652
5995,1043105
5996,1042991
5997,3255083
5998,3255063
5999,3258350
6000,3258262
6001,2545545
6002,2545504
6003,2210473
6004,2210658
6005,502271
6006,502294
6007,440827
6008,440875
6009,3278429
6010,3278400
6011,781813
6012,781879
6013,3267822
6014,3267949
6015,669959
6016,670149
6017,2490131
6018,2490074
6019,2136148
6020,2136242
6021,881566
6022,881614
6023,1182221
6024,1182195
6025,1319151
6026,1319599
6027,654228
6028,654098
6029,871476
6030,871541
6031,3439709
6032,3439626
6033,383417
6034,383558
6035,2632317
6036,2632336
6037,1458220
6038,1458108
6039,3207860
6040,3207813
6041,2806634
6042,2806558
6043,2531741
6044,2531598
6045,2601356
6046,2601403
6047,1410601
6048,1410768
6049,2436848
6050,2436676
6051,2440086
6052,2440257
6053,727276
6054,727340
6055,1674733
6056,1674780
6057,2281835
6058,2281720
6059,2471258
6060,2471214
6061,2766112
6062,2766084
6063,1261116
6064,1261234
6065,514810
6066,514453
6067,289188
6068,289505
6069,2077719
6070,2077537
6071,3313145
6072,3313172
6073,1183958
6074,1183917
6075,259814
6076,260052
6077,1860590
6078,1860965
6079,3217914
6080,3217410
6081,899533
6082,899451
6083,330570
6084,330597
6085,1856517
6086,1856552
6087,379912
6088,380057
6089,2278050
6090,2278126
6091,375988
6092,375914
6093,184751
6094,184597
6095,2095800
6096,2095807
6097,2271486
6098,2271836
6099,1076887
6100,1076865
6101,2182211
6102,2182122
6103,3028143
6104,3028234
6105,300634
6106,301341
6107,2524956
6108,2525064
6109,758278
6110,758048
6111,303299
6112,303003
6113,2481604
6114,2481631
6115,3271454
6116,3271282
6117,3419298
6118,3419192
6119,778948
6120,779030
6121,2894851
6122,2894608
6123,2551482
6124,2551643
6125,126746
6126,126660
6127,1043007
6128,1043209
6129,1467845
6130,1467892
6131,249699
6132,249623
6133,652661
6134,652656
6135,1027118
6136,1027150
6137,1964152
6138,1964187
6139,3448488
6140,3448449
6141,1087515
6142,1087318
6143,2923683
6144,2923676
6145,2494381
6146,2494531
6147,1353189
6148,1353442
6149,2749322
6150,2749663
6151,881610
6152,881572
6153,14515
6154,14484
6155,1359554
6156,1359450
6157,2204592
6158,2204588
6159,3250031
6160,3250014
6161,3177055
6162,3177119
6163,2228736
6164,2228856
6165,1887655
6166,1887596
6167,2885428
6168,2885526
6169,516877
6170,516921
6171,2199099
6172,2199074
6173,2889005
6174,2888954
6175,556737
6176,556780
6177,1670433
6178,1670386
6179,2824462
6180,2824446
6181,1657632
6182,1657619
6183,1458108
6184,1458147
6185,1945484
6186,1945410
6187,1035510
6188,1035558
6189,3292737
6190,3292585
6191,1455958
6192,1455870
6193,555617
6194,555528
6195,3053745
6196,3053832
6197,2396937
6198,2396818
6199,3192750
6200,3192828
6201,2339738
6202,2339771
6203,99322
6204,99374
6205,2933343
6206,2933396
6207,1757060
6208,1756887
6209,159945
6210,160232
6211,1646691
6212,1646618
6213,1550880
6214,1551024
6215,2862020
6216,2862058
6217,2564891
6218,2565017
6219,1616174
6220,1616206
6221,1479820
6222,1479611
6223,1793615
6224,1793553
6225,1617827
6226,1617800
6227,1066386
6228,1066809
6229,2650436
6230,2650346
6231,3061131
6232,3061148
6233,1618476
6234,1618455
6235,2209389
6236,2209110
6237,417135
6238,417203
6239,698925
6240,698943
6241,859626
6242,859581
6243,1277527
6244,1277464
6245,2035179
6246,2035364
6247,3106460
6248,3106512
6249,3418000
6250,3417854
6251,430564
6252,430518
6253,593304
6254,593119
6255,2580937
6256,2580985
6257,3164761
6258,3164606
6259,58344
6260,58540
6261,57269
6262,57250
6263,1596229
6264,1596205
6265,349233
6266,349039
6267,2553320
6268,2553127
6269,3226418
6270,3226399
6271,1640769
6272,1640897
6273,3037382
6274,3037412
6275,671328
6276,671357
6277,2243159
6278,2243130
6279,635783
6280,635802
6281,2286390
6282,2286233
6283,547288
6284,547104
6285,570666
6286,570348
6287,2898434
6288,2898224
6289,2620067
6290,2620050
6291,2123259
6292,2123305
6293,1921868
6294,1921881
6295,14524
6296,14499
6297,3444633
6298,3444733
6299,339667
6300,339053
6301,3002971
6302,3002919
6303,2119650
6304,2119685
6305,1953834
6306,1953601
6307,555553
6308,555528
6309,2819406
6310,2819535
6311,3137979
6312,3137950
6313,1057003
6314,1057043
6315,3065050
6316,3064956
6317,2007827
6318,2007774
6319,2082241
6320,2082784
6321,2015392
6322,2015412
6323,1112021
6324,1111925
6325,3361268
6326,3361194
6327,166344
6328,166421
6329,1140085
6330,1139891
6331,1509312
6332,1509246
6333,554948
6334,554625
6335,969584
6336,969187
6337,2428443
6338,2428665
6339,2615207
6340,2615238
6341,769300
6342,769133
6343,969189
6344,969381
6345,3225863
6346,3225896
6347,886793
6348,887032
6349,1079513
6350,1079555
6351,1655920
6352,1655544
6353,1353127
6354,1353139
6355,1420243
6356,1419730
6357,2894175
6358,2894216
6359,2384840
6360,2385182
6361,1566184
6362,1565948
6363,1673532
6364,1673564
6365,130511
6366,130374
6367,2045238
6368,2045009
6369,684978
6370,684945
6371,2780550
6372,2780535
6373,1297360
6374,1297335
6375,700602
6376,700554
6377,1317762
6378,1317746
6379,733402
6380,734174
6381,2760895
6382,2760839
6383,952418
6384,952394
6385,318779
6386,319126
6387,2622010
6388,2622070
6389,1515035
6390,1515071
6391,2749410
6392,2749625
6393,902161
6394,901479
6395,518132
6396,518096
6397,1743711
6398,1743693
6399,2492702
6400,2492721
6401,2270117
6402,2270197
6403,99767
6404,99742
6405,1629064
6406,1629043
6407,2117309
6408,2117247
6409,1414523
6410,1414461
6411,789691
6412,789665
6413,1463213
